DateTime, CaseName, Status, Mode, Number, LoadMult, NumDevices, NumBuses, NumNodes, Iterations, ControlMode, ControlIterations, MostIterationsDone, Year, Hour, MaxPuVoltage, MinPuVoltage, TotalMW, TotalMvar, MWLosses, pctLosses, MvarLosses, Frequency
"5/28/2018 12:48:32 AM", utility_01, SOLVED, Snap, 100,    1.000, 30, 22, 66, 2, STATIC, 1, 2, 0, 0, 1.02, 1.0195, 0.00823237, 0.00732705, 1.4314E-006, 0.01739, -0.000185282, 60
"5/28/2018 1:28:24 AM", utility_01, SOLVED, Snap, 100,    1.000, 30, 22, 66, 2, STATIC, 1, 2, 0, 0, 1.02, 1.0195, 0.00823237, 0.00732705, 1.4314E-006, 0.01739, -0.000185282, 60
"5/28/2018 1:28:35 AM", utility_01, SOLVED, Snap, 100,    1.000, 30, 22, 66, 2, STATIC, 1, 2, 0, 0, 1.02, 1.0195, 0.00823237, 0.00732705, 1.4314E-006, 0.01739, -0.000185282, 60
"5/28/2018 2:18:29 AM", utility_01, SOLVED, Snap, 100,    1.000, 30, 22, 66, 2, STATIC, 1, 2, 0, 0, 1.02, 1.0195, 0.00823237, 0.00732705, 1.4314E-006, 0.01739, -0.000185282, 60
"5/28/2018 2:21:25 AM", utility_01, SOLVED, Snap, 100,    1.000, 30, 22, 66, 2, STATIC, 1, 2, 0, 0, 1.02, 1.0195, 0.00823237, 0.00732705, 1.4314E-006, 0.01739, -0.000185282, 60
"5/28/2018 2:21:57 AM", utility_01, SOLVED, Snap, 100,    1.000, 30, 22, 66, 2, STATIC, 1, 2, 0, 0, 1.02, 1.0195, 0.00823237, 0.00732705, 1.4314E-006, 0.01739, -0.000185282, 60
"5/28/2018 2:23:53 AM", utility_01, SOLVED, Snap, 100,    1.000, 30, 22, 66, 2, STATIC, 1, 2, 0, 0, 1.02, 1.0195, 0.00823237, 0.00732705, 1.4314E-006, 0.01739, -0.000185282, 60
"5/28/2018 2:24:00 AM", utility_01, SOLVED, Snap, 100,    1.000, 30, 22, 66, 2, STATIC, 1, 2, 0, 0, 1.02, 1.0195, 0.00823237, 0.00732705, 1.4314E-006, 0.01739, -0.000185282, 60
"5/28/2018 2:24:24 AM", utility_01, SOLVED, Snap, 100,    1.000, 30, 22, 66, 2, STATIC, 1, 2, 0, 0, 1.02, 1.0195, 0.00823237, 0.00732705, 1.4314E-006, 0.01739, -0.000185282, 60
"5/28/2018 2:27:28 AM", utility_01, SOLVED, Snap, 100,    1.000, 30, 22, 66, 2, STATIC, 1, 2, 0, 0, 1.02, 1.0195, 0.00823237, 0.00732705, 1.4314E-006, 0.01739, -0.000185282, 60
